timestamp,temp_C_1,rh_pct_1,pres_hPa_1,eCO2_1,TVOC_1,AQI_1,scd_CO2_2,scd_T_2,scd_RH_2,aht_T_2,aht_RH_2,pres_hPa_2,temp_C_3,rh_pct_3,pres_hPa_3,CO2_ppm_3,scd_CO2_5,scd_T_5,scd_RH_5,aht_T_5,aht_RH_5,pres_hPa_5,PM1_5,PM25_5,PM4_5,PM10_5
2026-06-15 15:38:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:38:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:38:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:38:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:39:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:39:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:39:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:39:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:40:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:40:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:40:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:41:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:41:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:41:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:41:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:42:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:42:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:42:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:42:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:43:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:43:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:43:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:43:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:44:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:44:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:44:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:44:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:45:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:45:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:45:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:45:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:46:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:46:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:46:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:46:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:47:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:47:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:47:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:47:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:48:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:48:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:48:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:48:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:49:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:49:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:49:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:49:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:50:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:50:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:50:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:50:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:51:05,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:51:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:51:35,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:51:50,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:52:05,29.25,46.21,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:52:20,29.13,44.99,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:52:35,29.02,43.76,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:52:50,28.74,44.12,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:53:05,28.61,43.94,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:53:20,28.6,45.29,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:53:35,28.08,44.46,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:53:50,27.74,44.73,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:54:05,27.61,47.57,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:54:20,27.69,49.39,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:54:35,27.87,51.51,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:54:50,27.81,51.45,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:55:05,27.8,50.71,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:55:20,28.15,58.14,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:55:35,28.37,63.03,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:55:50,28.75,63.25,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:56:05,28.45,54.71,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:56:20,28.4,48.46,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:56:35,28.4,46.92,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:56:50,28.4,46.02,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:57:05,28.31,46.51,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:57:20,28.21,45.99,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:57:35,28.11,45.29,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:57:50,28.01,49.19,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:58:05,28.0,47.55,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:58:20,3.73,6.29,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:58:35,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:58:50,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:59:05,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:59:20,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:59:35,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 15:59:50,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:00:05,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:00:20,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:00:35,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:00:50,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:01:05,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:01:20,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:01:35,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:01:50,0.0,0.0,794.34,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:02:05,0.0,0.0,882.44,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:02:20,0.0,0.0,935.3,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:02:35,0.0,0.0,935.3,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:02:50,0.0,0.0,806.09,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:03:05,0.0,0.0,759.1,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:03:20,2.25,3.61,778.08,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:03:35,9.02,14.43,835.04,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:03:50,15.78,25.25,891.99,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:04:05,22.54,36.08,948.95,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:04:20,29.3,46.9,1005.9,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:04:35,29.0,46.8,1005.9,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:04:50,28.9,48.9,1005.9,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:05:05,28.7,46.8,1005.9,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:05:20,28.7,46.8,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:05:35,28.7,46.8,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:05:50,28.7,46.8,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:06:05,28.7,46.8,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:06:20,28.7,46.8,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:06:35,28.7,46.8,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:06:50,28.7,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:07:05,28.7,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:07:20,28.7,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:07:35,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:07:50,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:08:05,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:08:20,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:08:35,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:08:50,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:09:05,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:09:20,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:09:35,28.69,46.81,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:09:50,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:10:05,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:10:20,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:10:35,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:10:50,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:11:05,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:11:20,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:11:35,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:11:50,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:12:05,28.69,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:12:20,28.68,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:12:35,28.68,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:12:50,28.68,46.82,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:13:05,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:13:20,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:13:35,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:13:50,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:14:05,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:14:20,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:14:35,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:14:50,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:15:05,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:15:20,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:15:35,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:15:50,28.68,46.83,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:16:05,28.68,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:16:20,28.68,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:16:35,28.68,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:16:50,28.68,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:17:05,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:17:20,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:17:35,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:17:50,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:18:05,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:18:20,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:18:35,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:18:50,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:19:05,28.67,46.84,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:19:20,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:19:35,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:19:50,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:20:05,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:20:20,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:20:35,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:20:50,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:21:05,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:21:20,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:21:35,28.67,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:21:50,28.66,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:22:05,28.66,46.85,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:22:20,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:22:35,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:22:50,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:23:05,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:23:20,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:23:35,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:23:50,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:24:05,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:24:20,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:24:35,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:24:50,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:25:05,28.66,46.86,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:25:20,28.66,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:25:35,28.66,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:25:50,28.66,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:26:05,28.66,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:26:20,28.66,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:26:35,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:26:50,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:27:05,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:27:20,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:27:35,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:27:50,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:28:05,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:28:20,28.65,46.87,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:28:35,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:28:50,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:29:05,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:29:20,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:29:35,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:29:50,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:30:05,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:30:20,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:30:35,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:30:50,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:31:05,28.65,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:31:20,28.64,46.88,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:31:35,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:31:50,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:32:05,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:32:20,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:32:35,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:32:50,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:33:05,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:33:20,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:33:35,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:33:50,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:34:05,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:34:20,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:34:35,28.64,46.89,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:34:50,28.64,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:35:05,28.64,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:35:20,28.64,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:35:35,28.64,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:35:50,28.64,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:36:05,28.63,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:36:20,28.63,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:36:35,28.63,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:36:50,28.63,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:37:05,28.63,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:37:20,28.63,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:37:35,28.63,46.9,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:37:50,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:38:05,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:38:20,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:38:35,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:38:50,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:39:05,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:39:20,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:39:35,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:39:50,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:40:05,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:40:20,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:40:35,28.63,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:40:50,28.62,46.91,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:41:05,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:41:20,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:41:35,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:41:50,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:42:05,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:42:20,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:42:35,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:42:50,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:43:05,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:43:20,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:43:35,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:43:50,28.62,46.92,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:44:05,28.62,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:44:20,28.62,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:44:35,28.62,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:44:50,28.62,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:45:05,28.62,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:45:20,28.62,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:45:35,28.61,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:45:50,28.61,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:46:05,28.61,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:46:20,28.61,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:46:35,28.61,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:46:50,28.61,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:47:05,28.61,46.93,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:47:20,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:47:35,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:47:50,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:48:05,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:48:20,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:48:35,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:48:50,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:49:05,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:49:20,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:49:35,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:49:50,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:50:05,28.61,46.94,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:50:20,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:50:35,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:50:50,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:51:05,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:51:20,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:51:35,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:51:50,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:52:05,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:52:20,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:52:35,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:52:50,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:53:05,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:53:20,28.6,46.95,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:53:35,28.6,46.96,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:53:50,28.6,46.96,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:54:05,28.6,46.96,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:54:20,28.6,46.96,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:54:35,28.6,46.96,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:54:50,28.6,46.96,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:55:05,28.59,46.96,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15 16:55:20,28.59,46.96,,,,,,,,,,,,,,,,,,,,,,,,
